customer_id,tenure_months,monthly_charges,support_calls_ltm,internat_plan,contract_type,total_charges,churn_actual
TEL-0835,51,29.209525323290237,0,0,0,1433.0486013019724,0
TEL-0836,70,75.33790161267073,2,0,1,5527.6455274547925,0
TEL-0837,6,84.16319088273545,5,0,0,456.977280002797,1
TEL-0838,67,90.37923109905077,0,0,1,6543.61644655728,0
TEL-0839,7,57.32598144627589,0,0,1,366.83611639035144,0
TEL-0840,51,76.36599710287622,0,0,1,3798.4599685248995,0
TEL-0841,42,65.06864749389132,3,0,1,2503.9165717745277,0
TEL-0842,64,87.20560387522534,4,0,1,5881.389088729257,0
TEL-0843,15,78.35569673248185,3,0,1,1091.0204054876203,0
TEL-0844,29,72.57562195591349,0,1,0,2266.6520746934657,0
TEL-0845,33,44.952436683824864,1,1,1,1492.3968533617394,0
TEL-0846,27,20.201851774823393,3,1,1,594.3738976080768,0
TEL-0847,36,37.40816753114292,2,0,1,1290.2300896389675,0
TEL-0848,29,31.706604142416865,1,0,1,911.0903379391431,0
TEL-0849,38,64.90847450109467,1,1,0,2562.34491345136,0
TEL-0850,57,81.22581507618446,3,1,0,4937.214653912138,0
TEL-0851,27,41.30850086848082,1,0,1,1097.7869710795158,0
TEL-0852,55,113.90570959671871,2,0,0,6756.5174020364975,0
TEL-0853,33,20.66821292238878,2,0,1,629.940583103808,0
TEL-0854,68,97.23010151653429,2,0,0,6887.59683809436,0
TEL-0855,66,82.52047695304422,0,0,0,5280.99913935706,0
TEL-0856,10,57.35548010476819,4,0,0,527.8236116310621,1
TEL-0857,5,25.04889444124079,1,0,1,122.40554465308611,0
TEL-0858,38,82.74865717842793,1,0,1,3383.562698749992,0
TEL-0859,13,58.56135128656481,0,0,1,834.4634201135727,0
TEL-0860,31,113.62671394132191,2,0,1,3446.907172356363,0
TEL-0861,47,74.19900748897659,0,1,0,3756.86744903736,0
TEL-0862,52,113.96515112935082,1,0,0,5937.630635589385,0
TEL-0863,56,42.04836934733041,2,0,1,2456.9101221758265,0
TEL-0864,15,92.57259103641033,1,0,1,1262.3304293482242,0
TEL-0865,29,81.72490208487257,0,0,0,2397.188289193679,0
TEL-0866,8,93.94082298313118,2,0,1,686.9196375261452,0
TEL-0867,5,41.46678639725368,0,0,1,197.7392622369168,0
TEL-0868,29,86.49945162377738,0,0,0,2542.004631869412,0
TEL-0869,47,69.8040393056869,2,0,0,3482.3378006383537,0
TEL-0870,68,94.28249749063163,1,0,1,6489.2902149032225,0
TEL-0871,45,52.704464415181775,3,0,0,2578.604072695369,0
TEL-0872,2,109.00570254652526,3,0,0,231.54261029758206,1
TEL-0873,27,28.430131461135037,0,1,1,714.8386051292665,0
TEL-0874,36,100.7189318791188,0,0,0,3545.3568720513604,0
TEL-0875,36,106.13196258150909,2,0,0,3949.4988142127863,0
TEL-0876,26,101.72523113668213,4,0,0,2876.760175019023,0
TEL-0877,43,71.2726394261776,1,0,1,3363.666351722627,0
TEL-0878,27,63.83849800307613,3,0,1,1814.367151312413,0
TEL-0879,69,119.62622865248768,0,0,0,8375.991241693107,0
TEL-0880,20,42.91719512141621,3,0,0,902.3957749264503,1
TEL-0881,11,74.68759658760446,2,0,1,784.3034234512068,0
TEL-0882,38,87.06755253823256,2,1,1,3165.374220024621,0
TEL-0883,6,90.08676358614319,4,1,1,557.2063811857404,0
TEL-0884,23,40.402466573857865,1,0,0,998.3628736524862,0
TEL-0885,47,85.39940923398012,3,0,1,4390.9138905819445,0
TEL-0886,46,101.83695664813374,0,0,1,4535.84639314842,0
TEL-0887,12,25.001857682111222,1,0,1,317.8168317370795,0
TEL-0888,13,111.15212933253164,1,0,1,1546.5685149104913,0
TEL-0889,62,22.950405514520593,2,0,0,1457.9784027640294,0
TEL-0890,60,55.59710324883943,1,0,1,3234.1447966147684,0
TEL-0891,43,21.581319623296206,0,0,0,950.0995039613586,0
TEL-0892,68,27.714516853958187,2,0,0,1916.4174099821769,0
TEL-0893,5,111.1168285180079,3,0,1,567.4209189504222,0
TEL-0894,37,55.48608307461478,1,0,1,2101.952961520689,0
TEL-0895,31,62.477153042505286,3,0,0,2071.2276320932883,0
TEL-0896,9,41.53443813825526,1,0,1,349.1445810841406,0
TEL-0897,51,79.70957701867198,1,0,0,3957.293406257462,0
TEL-0898,29,79.48032146777896,5,0,1,2344.5749031979794,1
TEL-0899,40,57.22003918252192,2,0,1,2189.61760500961,0
TEL-0900,41,53.30348718053984,0,0,0,2394.4382506715356,0
TEL-0901,11,108.49643081805878,3,1,0,1136.9265657573183,1
TEL-0902,23,58.328423964220136,0,1,0,1333.404853356727,0
TEL-0903,1,69.35009921544082,1,0,0,74.58415988756896,1
TEL-0904,46,48.33047624249306,0,0,0,2036.481253943214,0
TEL-0905,21,98.67695033571273,3,0,1,2205.1229160848043,1
TEL-0906,36,59.74481568990916,1,0,0,2181.3585146379255,0
TEL-0907,54,71.36110465443245,1,1,1,3492.6595168475137,0
TEL-0908,57,45.335717005966146,3,0,0,2792.372200610244,0
TEL-0909,1,118.76595923412518,2,1,1,107.82041326308136,0
TEL-0910,63,49.14957409237229,2,0,0,3105.847315206972,0
TEL-0911,54,97.07425309055516,2,0,0,4769.213153686694,0
TEL-0912,55,62.74956503567592,2,0,1,3155.2489965734508,0
TEL-0913,40,40.62174050841399,2,0,0,1750.7009257567395,1
TEL-0914,15,99.97187639648612,1,0,1,1579.3033821191652,1
TEL-0915,21,53.36067890290432,1,0,1,1052.6542730396757,0
TEL-0916,47,106.5193347397811,0,0,1,5127.031115393494,0
TEL-0917,53,111.5257184917823,0,0,0,6259.225196362342,0
TEL-0918,9,105.9823835391276,2,0,0,1028.1629924500244,1
TEL-0919,52,23.500791480680565,0,0,0,1214.2951090365436,0
TEL-0920,57,98.73733450051056,1,0,1,6075.456159820274,0
TEL-0921,26,61.133946649914385,1,0,0,1591.9781237166837,0
TEL-0922,41,107.37229201822251,2,0,0,4567.989878495039,0
TEL-0923,35,83.79542626847388,2,0,0,3213.8232049735902,1
TEL-0924,63,103.36431341439584,2,1,0,6168.057903677524,0
TEL-0925,25,69.94317698668354,0,0,0,1632.6560493956724,0
TEL-0926,38,73.50255045989329,1,0,0,2704.845570881237,0
TEL-0927,2,34.43876321336673,5,0,0,64.25445339044957,0
TEL-0928,7,98.39873586893555,2,0,0,659.0578011815554,0
TEL-0929,34,61.93896116669716,1,0,0,2208.266437524342,0
TEL-0930,17,70.00801182715827,1,0,1,1184.786309360923,0
TEL-0931,43,98.50977140957076,3,0,0,4130.057150383032,0
TEL-0932,59,79.8845400079439,2,0,0,4589.4421755276735,0
TEL-0933,51,40.109872744266745,1,0,0,1920.6293988513464,0
TEL-0934,54,79.02326591508927,2,0,0,4222.374598189582,0
TEL-0935,24,60.76328579796558,2,1,0,1494.6705363023361,0
TEL-0936,25,66.95255420438627,0,1,1,1553.0163276031099,0
TEL-0937,71,22.83112744026678,1,0,1,1774.2969281367978,0
TEL-0938,52,41.00293495162816,2,0,0,2107.9659798561866,0
TEL-0939,70,48.10380813810283,1,0,1,3668.947333566087,0
TEL-0940,33,91.29600078588058,2,0,0,2792.6304450486427,0
TEL-0941,49,21.14924732981153,0,0,0,1091.6969987451444,0
TEL-0942,29,60.8777261229132,1,0,1,1806.9909722956982,0
TEL-0943,63,112.40268704257329,1,0,1,7534.6677286707545,0
TEL-0944,22,31.188061654912385,3,0,1,699.9531331891005,0
TEL-0945,26,71.6424388218611,1,0,0,2035.1288843127813,0
TEL-0946,28,98.65223823908471,1,0,0,2832.3864823544595,0
TEL-0947,49,114.25313075201167,0,0,1,5917.069147834898,0
TEL-0948,71,94.67766395337179,2,0,1,7229.743695172021,0
TEL-0949,49,92.05655486444061,0,0,0,4704.358576244371,0
TEL-0950,20,102.64880901957625,3,0,1,2062.9276361148245,0
TEL-0951,63,64.62012209775438,0,0,1,3886.092281987239,0
TEL-0952,61,100.58445326178331,1,0,0,6570.66028655446,0
TEL-0953,49,20.79644047454511,2,0,1,1015.0673317763693,0
TEL-0954,71,112.45610553768049,4,0,1,8177.139647143337,0
TEL-0955,1,64.33065095171753,1,0,0,58.91692480745188,0
TEL-0956,13,75.33801878657476,4,0,1,978.8754244485967,1
TEL-0957,51,45.48822489148823,0,0,0,2411.84063211235,0
TEL-0958,56,94.25308328404215,1,0,0,5366.921875269325,0
TEL-0959,62,27.66358064752488,2,0,1,1697.4948547266235,0
TEL-0960,32,107.26358025468353,0,1,1,3242.571040430993,0
TEL-0961,30,102.81168290063428,1,0,1,2966.9417248097984,0
TEL-0962,29,41.606011624476636,3,0,1,1254.9879775013749,0
TEL-0963,49,100.93243982852624,0,0,1,4672.876115801091,0
TEL-0964,45,98.63577330614815,1,0,1,4546.669188273052,0
TEL-0965,30,83.2216597753949,1,0,0,2541.458471629098,0
TEL-0966,16,57.352017689968754,3,0,1,1003.9663361577911,0
TEL-0967,40,47.14987541818679,1,0,1,1720.3223654614449,0
TEL-0968,19,43.178359028935006,1,1,0,756.0904550712894,0
TEL-0969,18,51.86089627636072,4,0,1,934.6319113055725,0
TEL-0970,1,110.35584434325304,1,0,1,110.95418987663274,0
TEL-0971,47,27.764077598878128,3,0,1,1184.8408958361829,0
TEL-0972,66,102.88712762529586,0,0,0,7233.097956477891,0
TEL-0973,38,54.88900750418236,1,0,1,2083.5811583220125,0
TEL-0974,51,72.15993960113582,1,0,0,3567.2819042631922,1
TEL-0975,63,99.44856336484906,3,0,0,6038.273865366985,0
TEL-0976,4,108.43765470229712,1,0,1,465.1027365374307,0
TEL-0977,1,54.4781420072647,1,0,1,51.17385601349236,0
TEL-0978,8,66.18434812751103,2,0,0,493.51473253754875,1
TEL-0979,29,61.45160648167923,2,0,0,1679.8678750832273,1
TEL-0980,55,21.325103350391053,1,0,1,1202.2079905193887,0
TEL-0981,3,49.59428888586566,3,0,1,158.0351034641358,0
TEL-0982,32,65.91892337325618,1,1,1,2038.0986517354,0
TEL-0983,10,61.10936088804398,3,0,1,571.1845516787145,0
TEL-0984,34,92.19292275156795,2,0,0,2952.2497440045745,0
TEL-0985,55,58.480361722110324,1,0,0,3293.0889099865185,0
TEL-0986,32,68.93764489706703,2,0,0,2093.955142999858,0
TEL-0987,50,62.96085921323633,0,0,0,3385.581835962323,0
TEL-0988,7,94.06261488943706,2,0,0,606.2756832483153,0
TEL-0989,8,106.29723989869625,4,0,0,770.8452245895792,0
TEL-0990,65,73.18890790075142,1,0,1,4365.6391071467715,0
TEL-0991,57,98.94321941951912,1,0,0,6029.632598266623,0
TEL-0992,67,49.67866820198506,2,1,1,3429.1433766725327,0
TEL-0993,59,74.13696101572687,2,1,1,4774.523092970632,0
TEL-0994,54,54.52299536699724,2,0,1,2847.8452382612186,0
TEL-0995,67,61.42009255718303,3,0,1,3878.6718993152085,0
TEL-0996,51,93.24138648126686,2,0,1,4814.2530144040575,1
TEL-0997,8,108.16624823327128,0,1,0,871.8767747145885,0
TEL-0998,34,32.14953910877654,0,0,0,1112.983708722994,0
TEL-0999,35,83.46392564873804,0,0,0,2832.159441249763,0
TEL-1000,32,78.21438075777985,3,0,0,2255.526009109455,1
TEL-1001,46,31.841503917593187,2,0,1,1328.5004989203635,0
TEL-1002,16,41.18943304401091,2,0,1,680.6242697076941,0
TEL-1003,68,51.10024947326802,1,1,1,3490.9804562391123,0
TEL-1004,37,36.69310708175014,1,0,0,1444.8088259085096,0
TEL-1005,54,44.37294825243418,2,0,1,2300.4900531477515,0
TEL-1006,14,46.76007988617075,1,0,0,695.9453380478271,0
TEL-1007,55,53.56738330390596,3,1,1,2902.302551549021,0
TEL-1008,48,94.9390452801159,3,0,0,4189.499099178426,0
TEL-1009,7,77.19122038506006,2,0,0,591.9853501489299,0
TEL-1010,7,118.62466719514015,1,1,0,832.354924237554,0
TEL-1011,33,61.4735826967471,3,0,1,2081.1609826870617,0
TEL-1012,23,95.3865073836925,4,0,0,2268.831706439853,1
TEL-1013,19,107.14684213765338,2,0,0,1979.7700483906717,1
TEL-1014,19,87.8978493038042,2,1,1,1752.7365232114107,0
TEL-1015,36,61.1864740417496,0,1,1,2365.8312216922445,0
TEL-1016,29,95.35946307457529,1,0,0,2703.0292508921193,0
TEL-1017,60,40.36671377726849,1,0,1,2498.0541448773065,0
TEL-1018,2,52.75521651801324,0,0,0,110.93628223836937,0
TEL-1019,1,74.66852550992888,0,0,0,70.04095704727506,0
TEL-1020,47,77.54093872861483,0,0,0,3522.4059466747417,0
TEL-1021,69,22.214147547262947,0,0,0,1412.850499064724,0
TEL-1022,20,114.51141887560087,2,0,1,2337.044522560649,0
TEL-1023,11,89.662727121739,2,0,1,1045.6523662413956,0
TEL-1024,2,69.57037502318911,0,0,0,142.22518480865037,0
TEL-1025,67,113.31272344083084,6,0,1,7105.739283431807,1
TEL-1026,12,63.90955652508285,2,0,1,774.0268135767168,1
TEL-1027,20,118.04355702703718,0,1,0,2519.018413588261,0
TEL-1028,5,71.22847572434851,3,0,0,342.09076654818415,1
TEL-1029,37,31.428576999797947,3,1,1,1240.2225978021015,1
TEL-1030,38,96.48009724592772,1,0,1,3874.94335927929,0
TEL-1031,9,87.88977250778404,1,0,1,715.3465876918723,0
TEL-1032,53,97.29867213055867,1,0,1,4888.112196353013,0
TEL-1033,44,115.1442028725681,1,0,0,5109.8571343410795,0
TEL-1034,24,97.64893026510181,0,0,1,2445.5748226319743,0
TEL-1035,30,81.13366022166468,2,0,0,2619.252812883669,0
TEL-1036,59,105.7308902360841,0,0,1,6414.090376411783,0
TEL-1037,14,87.32464393545315,3,0,1,1193.2880877031246,0
TEL-1038,9,60.81190568259231,2,0,0,512.7859941375879,0
TEL-1039,40,108.56197642417733,2,0,0,4568.319108248319,0
TEL-1040,66,42.19004607843729,3,0,1,2621.247167471111,0
TEL-1041,25,91.46412749087241,0,0,0,2375.977597927709,0
TEL-1042,22,108.1563454940757,2,0,1,2227.7320604848373,0
TEL-1043,4,93.13165197032963,0,1,1,342.0579434912503,0
TEL-1044,26,89.72754190538569,0,0,1,2216.7836309804406,0
TEL-1045,58,95.26382940718361,3,0,0,5287.636545939155,0
TEL-1046,29,66.50552483006445,1,0,1,1985.4435004181773,0
TEL-1047,37,107.4170682157026,2,0,1,3704.87235727055,0
TEL-1048,70,40.34364751360912,1,0,1,3067.0974318356107,0
TEL-1049,18,32.73864160003393,0,1,1,595.7025687579701,0
TEL-1050,42,48.550878011851154,3,0,1,2035.438588078118,0
TEL-1051,41,73.15773967749931,1,0,1,2960.2909926591947,0
TEL-1052,38,71.05617954093381,0,0,0,2736.101345781347,0
TEL-1053,34,102.05987576765867,1,0,1,3138.6105543136223,0
TEL-1054,17,60.45686564040174,1,0,0,1128.505608627235,1
TEL-1055,37,68.43444262915087,2,0,0,2561.2055770846696,1
TEL-1056,25,21.336768325939563,1,0,0,483.83202536811973,0
TEL-1057,27,60.973923644293905,1,0,1,1675.921891428645,0
TEL-1058,57,84.77742329503421,1,0,1,4771.502099349885,0
TEL-1059,31,21.55083306265922,2,0,1,604.4800432542177,0
TEL-1060,6,48.08819651862437,2,0,0,313.0211950020299,0
TEL-1061,40,40.79563592893899,1,0,0,1472.0915515700515,0
TEL-1062,12,24.198542890958823,1,0,0,294.9050293625112,0
TEL-1063,53,67.92600899145376,1,0,1,3932.575062786597,0
TEL-1064,71,38.17232932281565,3,0,0,2568.004666653256,0
TEL-1065,10,94.30815396313801,3,0,0,896.7157042041881,0
TEL-1066,45,104.79278837633485,1,1,0,4244.506996636502,0
TEL-1067,17,74.55851826691477,2,0,1,1157.565282717366,0
TEL-1068,26,118.17073425211416,0,0,1,2792.7785635879445,0
TEL-1069,62,65.04785714705953,3,0,1,4293.219581244867,0
TEL-1070,46,71.33682102249155,0,0,0,3502.494214414738,0
TEL-1071,64,118.92177539577501,0,1,0,7956.07620444762,0
TEL-1072,2,43.15484359650488,1,0,0,83.7677808115577,0
TEL-1073,54,114.25459396769052,1,0,0,6566.159878964813,0
TEL-1074,65,24.283755511911323,2,0,0,1591.0004797015984,0
TEL-1075,51,64.63868902631947,2,0,0,3167.552043062834,0
TEL-1076,53,27.000351213306576,0,0,0,1413.066992115914,0
TEL-1077,36,92.9234742913643,0,0,0,3054.722428660053,0
TEL-1078,26,80.84089358800178,1,0,0,2288.890675458069,0
TEL-1079,29,90.66342634675964,1,0,1,2691.876478737386,0
TEL-1080,21,57.4480399968017,2,0,1,1262.2014232405465,0
TEL-1081,11,56.94819340313803,0,0,1,648.5535560815064,0
TEL-1082,40,24.53192789608946,0,0,0,1014.198960042289,0
TEL-1083,11,54.99449395296398,2,0,0,546.5338602919538,1
TEL-1084,36,112.92884022620595,1,0,1,4086.067322391747,0
TEL-1085,59,57.9226537180449,2,0,0,3637.3214293733618,0
TEL-1086,39,103.13677062219699,0,0,1,3655.914587257049,0
TEL-1087,54,104.2325504749934,2,0,1,6142.06870249476,0
TEL-1088,55,57.324115637923384,0,0,1,3105.004089970591,0
TEL-1089,24,83.1988680396189,3,0,1,1912.866638240388,0
TEL-1090,22,29.53716022730586,1,0,1,653.953140693593,0
TEL-1091,69,30.367858073427648,0,1,1,2221.6139770109653,0
TEL-1092,56,24.865766366171332,5,0,0,1385.4522874625125,1
TEL-1093,33,78.10150933751095,2,0,0,2652.1474256797915,0
TEL-1094,36,62.607097762609705,1,1,0,2253.8169279781873,0
TEL-1095,20,74.803235666424,3,0,0,1535.343071528448,1
TEL-1096,62,72.10731905083878,0,0,0,4147.006089624747,0
TEL-1097,26,55.02029910907303,3,0,0,1298.53680872717,1
TEL-1098,66,87.7473414823473,3,0,1,5370.76017806731,0
TEL-1099,40,95.85018809163907,5,0,0,3669.787890737429,1
TEL-1100,17,21.462825887767572,1,0,0,346.8695420730197,0
TEL-1101,1,40.72422997688783,1,0,0,41.66231546233757,0
TEL-1102,61,91.32358680833369,3,0,1,5521.5930960566,0
TEL-1103,43,58.66201726338342,1,0,0,2289.8004543617362,1
TEL-1104,42,86.24839469416082,0,0,1,3285.449198414243,0
TEL-1105,25,54.696265973455844,0,1,1,1255.440111692736,0
TEL-1106,39,59.07551523296371,1,1,1,2236.2465047585833,0
TEL-1107,35,35.867887368968496,1,0,0,1131.3908378439319,0
TEL-1108,3,45.823101966616,7,1,0,137.30399261027227,1
TEL-1109,44,80.54117575075873,1,0,1,3445.059637355749,0
TEL-1110,51,63.31631113151664,4,1,0,3264.9373230071233,0
TEL-1111,12,97.43026829445951,2,0,0,1220.7993664574165,0
TEL-1112,19,105.25849549383427,1,0,0,1900.3049526201587,0
TEL-1113,44,74.16464182167599,1,0,1,3039.440277807845,0
TEL-1114,59,95.82672920560591,2,0,0,5402.8098819987945,0
TEL-1115,49,50.690451319457,1,0,1,2236.3247927792772,0
TEL-1116,61,61.49712154000782,3,1,0,3466.233478557032,0
TEL-1117,17,91.2777676216831,3,0,1,1629.5658507752928,0
TEL-1118,57,58.62119928170307,6,0,1,3156.1652522816526,1
TEL-1119,55,78.85049351589888,2,0,0,4765.510614146381,0
TEL-1120,47,38.53727790825115,2,0,0,1690.9238933366657,0
TEL-1121,12,79.9771314970498,2,0,0,1015.1538982887818,1
TEL-1122,62,106.15137072268936,0,0,0,6851.280306424781,0
TEL-1123,8,106.86396398234257,2,0,1,824.4994490048293,0
TEL-1124,21,92.43444063295397,3,0,0,1875.4120164327874,0
TEL-1125,70,94.5753379076126,2,0,1,6704.41942495626,0
TEL-1126,25,75.79274451507007,2,0,0,2028.3556125978714,0
TEL-1127,12,78.46680901658247,3,0,0,920.1683946324978,0
TEL-1128,15,33.365058141051804,1,0,1,456.55209575591516,1
TEL-1129,59,64.38591884213011,1,0,1,3703.3586988133366,0
TEL-1130,26,65.07762838863638,2,1,0,1592.9718732637305,0
TEL-1131,26,115.84978356677402,1,0,1,3276.680969649676,0
TEL-1132,47,63.108686262328945,1,0,0,3083.1356677600897,0
TEL-1133,32,74.93426449027577,2,0,1,2182.485110471356,0
TEL-1134,10,73.32513992791024,1,0,0,702.893110335301,1
TEL-1135,16,83.67617170443272,3,0,0,1218.3828875934862,0
TEL-1136,71,94.82328313318959,1,0,1,7176.817453721877,0
TEL-1137,17,42.50418761708721,3,0,0,781.2868043728347,0
TEL-1138,23,72.87244190984357,2,0,0,1546.0971571829352,0
TEL-1139,26,102.59177073160305,2,0,0,2635.532139488273,1
TEL-1140,7,66.31147138375115,0,0,1,504.27464192472144,0
TEL-1141,14,47.8457546373573,2,0,1,622.3102440831775,0
TEL-1142,7,85.4709075356299,1,0,1,573.3956882032944,0
TEL-1143,9,102.3767395799123,5,1,0,885.3227545159805,1
TEL-1144,48,26.314029292739132,2,0,1,1144.359236400958,0
TEL-1145,59,97.67904834072272,3,0,0,5228.56646042052,0
TEL-1146,39,102.16479329617712,5,0,0,4345.2509261132645,1
TEL-1147,18,66.15229275886068,3,0,1,1207.6718503570319,0
TEL-1148,59,118.33056568184674,1,1,0,6711.5262959185,0
TEL-1149,17,98.6708340707309,2,0,0,1636.70185296764,1
TEL-1150,14,97.36625648956658,1,0,1,1421.6992556556365,0
TEL-1151,31,94.78385744120718,2,0,1,2859.857091712801,0
TEL-1152,24,35.060810321827404,1,0,0,795.6437315515203,0
TEL-1153,60,41.72308864530108,1,0,0,2304.034408017901,0
TEL-1154,45,66.3990131464425,1,0,1,3124.763926082398,0
TEL-1155,3,46.40043499594658,5,0,0,130.30815168032427,1
TEL-1156,37,61.52409723340404,0,0,0,2080.4617851623752,0
TEL-1157,43,108.84641099229206,3,0,0,4612.019253227367,0
TEL-1158,40,102.43268918792693,1,1,1,3720.003691022087,0
TEL-1159,55,83.00398784799822,2,0,0,4989.782956664295,0
TEL-1160,39,105.81203942511036,3,0,0,4231.7287399071365,0
TEL-1161,15,98.37723890172492,4,0,0,1373.1583969757846,0
TEL-1162,4,62.89849318408905,0,0,0,235.11225720755803,0
TEL-1163,25,40.10651520499451,1,0,0,1016.6657651538853,0
TEL-1164,13,71.42010400093392,3,0,1,901.8267218387431,0
TEL-1165,33,93.622888252855,1,0,1,3259.027767645116,0
TEL-1166,16,63.641959872959305,0,0,0,1027.600044430326,0
TEL-1167,42,86.67719097838972,3,0,1,3591.903188907893,0
TEL-1168,66,29.43274262910436,0,0,0,2122.434489505253,0
TEL-1169,55,94.80047363714034,3,0,1,5100.077740555632,0
TEL-1170,42,101.2713619893062,2,0,0,4168.848959794084,0
TEL-1171,34,90.68378557805411,2,0,1,3185.472230320214,0
TEL-1172,30,116.72635875263656,3,0,0,3718.536611998111,1
TEL-1173,13,102.66520574606405,1,0,1,1368.3381835111309,0
TEL-1174,13,110.30937278765383,3,0,1,1490.9841257020055,0
TEL-1175,18,113.3571083457648,0,0,0,1988.5731544062107,0
TEL-1176,32,100.13479918738085,2,0,0,3191.1738609596723,0
TEL-1177,39,87.4258842006499,3,0,0,3203.0110753363147,0
TEL-1178,46,20.57185813607893,1,0,1,980.4191224324508,0
TEL-1179,29,66.58257532231247,0,0,0,1823.3252908340105,0
TEL-1180,62,77.11622986223611,3,0,1,4304.287425911514,0
TEL-1181,62,50.40302724479996,0,0,1,3396.087946063133,0
TEL-1182,57,51.81044469034721,1,1,0,2838.620369929401,0
TEL-1183,16,116.11594157101652,0,0,0,1745.1323258353482,0
TEL-1184,56,109.17108652027459,1,0,1,5830.090104245447,0
TEL-1185,10,104.91790055017042,1,0,1,1013.6008623031058,0
TEL-1186,30,60.60118017061106,0,1,1,1808.7803055375311,0
TEL-1187,25,21.369855040891455,0,0,0,488.2319142026128,0
TEL-1188,5,28.022224645571406,1,0,0,127.57602992105176,0
TEL-1189,65,51.21963682176037,1,0,1,3191.384933489552,0
TEL-1190,49,21.574291299567697,1,1,1,1013.9595040866602,0
TEL-1191,3,21.714978191519812,0,1,1,60.163252279883906,0
TEL-1192,45,111.6603301642411,2,1,0,4929.035839277629,1
TEL-1193,14,90.61585021190541,2,0,0,1213.8247105805092,0
TEL-1194,30,50.89559900681527,1,0,0,1382.137850985765,0
TEL-1195,68,33.26445776009532,2,1,1,2436.481907148605,0
TEL-1196,18,71.16357178950771,3,1,0,1379.838063780716,1
TEL-1197,62,20.534616085436447,1,0,1,1199.095495535118,0
TEL-1198,37,113.8413743858144,1,0,1,3928.1255944935892,0
TEL-1199,25,61.48151193889472,3,0,0,1551.5759517514796,1
TEL-1200,48,60.233495523733275,0,1,0,2966.8148942900243,0
TEL-1201,65,59.059360758178215,0,1,1,4190.146671793905,0
TEL-1202,53,26.932833038776476,1,1,0,1392.4246035389106,0
TEL-1203,15,83.83222397918266,3,1,0,1287.2103525400535,0
TEL-1204,49,93.30036196283534,3,1,0,4917.505135096984,1
TEL-1205,68,87.61253975882903,1,0,1,5898.021110910837,0
TEL-1206,12,33.84354933293943,0,0,1,375.44780751167025,0
TEL-1207,59,77.88401680355926,5,0,1,4482.527199143064,0
TEL-1208,37,76.94844841722539,2,0,1,2640.1470693440724,0
TEL-1209,61,106.8410787941382,2,0,1,5887.26412113008,0
TEL-1210,43,57.9127658375647,1,1,1,2615.53487694864,1
TEL-1211,70,57.148594365943424,3,0,1,3791.1195559101434,0
TEL-1212,39,81.85270587181856,2,0,0,2874.311376736116,0
TEL-1213,56,83.30726534995131,1,0,0,5012.701657419062,0
TEL-1214,63,66.92852273257904,1,0,1,4169.0940941413155,0
TEL-1215,46,64.3059362330421,3,0,1,2803.5787553805453,0
TEL-1216,11,69.41476706378828,2,0,0,727.3375043105557,0
TEL-1217,62,106.10452995033118,1,0,1,6237.107556522734,0
TEL-1218,25,66.116690125391,0,0,0,1551.9425749279812,0
TEL-1219,71,113.99317919698224,2,0,0,8645.859685723166,0
TEL-1220,52,70.4003763596326,1,0,1,3419.4482897529438,0
TEL-1221,4,114.92006931808913,2,0,0,465.3669529196117,1
TEL-1222,59,103.28319018690758,2,0,1,5578.570801046946,0
TEL-1223,20,56.243132261582915,2,0,0,1225.9926060909456,0
TEL-1224,63,106.3641421296616,2,0,0,6839.40102885603,0
TEL-1225,54,31.006328420111522,1,1,1,1809.344749675917,0
TEL-1226,57,112.50471753430145,3,0,1,6281.7916595106135,0
TEL-1227,41,83.16435150828917,4,0,0,3621.6005009254736,1
TEL-1228,3,25.43907485223112,2,0,1,81.71521022141607,0
TEL-1229,6,84.42567236508116,1,0,1,527.114990627018,0
TEL-1230,5,117.42476541447562,1,0,0,539.3257788093365,1
TEL-1231,5,26.980065461462893,1,0,0,121.84413636044033,0
TEL-1232,54,75.46877097800862,2,0,1,3805.1689754258427,0
TEL-1233,47,94.77943497593725,3,0,1,4114.385652121395,0
TEL-1234,49,101.02585866995314,1,0,0,5173.165388106125,0
TEL-1235,9,61.38274653207959,0,0,0,558.7433421936688,0
TEL-1236,20,40.4166559168243,2,0,0,812.5285069888215,0
TEL-1237,61,24.234227877238382,1,1,0,1405.2212445624089,0
TEL-1238,35,77.97261570972248,1,0,1,2540.5234731910273,0
TEL-1239,50,65.29110702676108,1,0,1,3072.957272207661,0
TEL-1240,62,114.8744395149711,2,0,0,6980.165526215995,0
TEL-1241,17,26.06049077149098,2,1,1,464.3063925156889,0
TEL-1242,3,88.53953434460057,2,0,1,252.57761235708293,0
TEL-1243,32,22.496622212005718,0,0,1,748.4878893807273,0
TEL-1244,13,37.14341767105427,2,0,1,482.04470172378404,0
TEL-1245,68,65.35789999228342,0,0,1,4786.943019722038,0
TEL-1246,14,65.48724428028683,2,0,1,867.8474896186665,1
TEL-1247,11,88.5700542933644,3,0,0,964.6948193918367,1
TEL-1248,56,111.02130348677566,2,0,0,5715.670398395653,0
TEL-1249,67,83.90321589149208,1,0,1,5436.177633117818,0
TEL-1250,29,115.35350978515088,1,0,0,3349.855147303746,0
TEL-1251,9,108.16156398779977,1,0,0,1018.766457943945,0
TEL-1252,67,78.44997955307903,2,0,0,4938.758323699001,0
